GEOID,prediction,actual,error
25025090100,-1964545.3818361491,37197.99766491132,2001743.3795010606
25025091001,-2040519.7522925017,89264.99961642783,2129784.7519089296
25025091100,-2286388.826057074,129731.99963249822,2416120.8256895724
25025091300,-2461850.611376188,60962.00228743932,2522812.6136636278
25025091600,-1638146.5735584225,45321.002302018656,1683467.5758604412
25025091800,-1987030.5454993956,41817.00270368006,2028847.5482030755
25025100400,-1645188.1014622033,115905.9998471686,1761094.1013093719
25025100603,-2060731.0476191505,140153.00044950913,2200884.0480686594
25025101002,-2206367.402179982,48667.00042194295,2255034.402601925
25025110104,-2351409.002423878,79464.00038035563,2430873.0028042337
25025110105,-2390394.7392892065,152018.99887552732,2542413.7381647336
25025110201,-2290259.541633006,70138.99897126133,2360398.5406042677
25025110501,-2247042.422909781,147500.00109413502,2394542.424003916
25025110502,-2432946.8228036924,126249.999701236,2559196.8225049283
25025120103,-2081164.8083009887,247532.99805265834,2328697.8063536473
25025120301,-2384215.832150447,130245.99959301412,2514461.831743461
25025120400,-2229578.075307705,163713.00093624607,2393291.076243951
25025130101,-1404085.4160342128,154527.99947223286,1558613.4155064456
25025130402,-2146809.5221016686,107985.99998976455,2254795.5220914334
25025130406,-1924594.0545271111,46462.998692175395,1971057.0532192865
25025140102,-1986040.2568611505,128673.00069650762,2114713.257557658
25025140105,-2119869.9664122206,84999.9996680257,2204869.9660802465
25025140107,-2125889.061703986,106110.99993988735,2232000.0616438733
25025160601,-2188739.973852224,108604.99999776526,2297344.9738499895
25025170102,-2432651.8973042406,95023.00031686971,2527674.8976211105
25025170502,-1411311.9079904514,67375.00029873775,1478686.9082891892
25025180301,-2374677.7889505075,139554.00113038722,2514231.7900808947
25025180500,-1834598.9185626502,113213.99985936108,1947812.9184220112
25027700100,-955441.7134752882,115419.99994660812,1070861.7134218963
25027702202,-971926.1238882992,79582.99948240406,1051509.1233707033
25027703100,-1063971.0283948237,63355.99907827124,1127327.0274730949
25027707100,-1208212.116568779,62764.998864203924,1270977.115432983
25027708100,-1006983.4857897178,101160.99965214528,1108144.485441863
25027709201,-1424438.9075838113,93488.99954037665,1517927.907124188
